id;latitude;longitude;device_id;version
249;53.737849999999995;-7.77776;356363050331521;0
250;53.73789;-7.77783;356363050331521;0
251;53.73795;-7.7775099999999995;356363050331521;0
252;53.73833;-7.77825;356363050331521;0
253;53.73833;-7.77825;356363050331521;0
254;53.738519999999994;-7.7782599999999995;356363050331521;0
255;53.739489999999996;-7.77905;356363050331521;0
256;53.739489999999996;-7.77905;356363050331521;0
257;53.739489999999996;-7.779059999999999;356363050331521;0
258;53.74039;-7.78163;356363050331521;0
259;53.74109;-7.783379999999999;356363050331521;0
260;53.74181;-7.801279999999999;356363050331521;0
261;53.7418;-7.80134;356363050331521;0
262;53.7418;-7.80134;356363050331521;0
263;53.741769999999995;-7.8016;356363050331521;0
264;53.74156;-7.80197;356363050331521;0
265;53.741499999999995;-7.802149999999999;356363050331521;0
266;53.741499999999995;-7.802149999999999;356363050331521;0
267;53.741499999999995;-7.802149999999999;356363050331521;0
268;53.74082;-7.80228;356363050331521;0
269;53.74107;-7.80303;356363050331521;0
270;53.74107;-7.802619999999999;356363050331521;0
271;53.74107;-7.802619999999999;356363050331521;0
272;53.741049999999994;-7.80221;356363050331521;0
273;53.74108;-7.80228;356363050331521;0
274;53.74108;-7.80227;356363050331521;0
275;53.74113;-7.802239999999999;356363050331521;0
278;53.74097;-7.802989999999999;356363050331521;0
279;53.74097;-7.803059999999999;356363050331521;0
280;53.74087;-7.803229999999999;356363050331521;0
281;53.740469999999995;-7.803229999999999;356363050331521;0
282;53.740469999999995;-7.803229999999999;356363050331521;0
283;53.7404;-7.80319;356363050331521;0
284;53.740469999999995;-7.802429999999999;356363050331521;0
285;53.74048;-7.80241;356363050331521;0
286;53.74055;-7.80225;356363050331521;0
287;53.74093;-7.80216;356363050331521;0
288;53.741029999999995;-7.80216;356363050331521;0
289;53.741589999999995;-7.8023299999999995;356363050331521;0
290;53.74165;-7.80242;356363050331521;0
291;53.74424;-7.807919999999999;356363050331521;0
292;53.74424;-7.808039999999999;356363050331521;0
293;53.744389999999996;-7.8084299999999995;356363050331521;0
294;53.74463;-7.80835;356363050331521;0
295;53.74471;-7.808249999999999;356363050331521;0
296;53.744989999999994;-7.808059999999999;356363050331521;0
297;53.74511;-7.80805;356363050331521;0
298;53.74523;-7.80807;356363050331521;0
299;53.75038;-7.81485;356363050331521;0
300;53.758289999999995;-7.8260499999999995;356363050331521;0
301;53.758449999999996;-7.826309999999999;356363050331521;0
302;53.75904;-7.827249999999999;356363050331521;0
303;53.76453;-7.83637;356363050331521;0
304;53.764599999999994;-7.83634;356363050331521;0
305;53.769;-7.833469999999999;356363050331521;0
306;53.76914;-7.83357;356363050331521;0
307;53.76921;-7.83366;356363050331521;0
308;53.77368;-7.836989999999999;356363050331521;0
309;53.77392;-7.836939999999999;356363050331521;0
310;53.77417;-7.83688;356363050331521;0
311;53.783179999999994;-7.83754;356363050331521;0
312;53.78843;-7.85077;356363050331521;0
313;53.788489999999996;-7.85117;356363050331521;0
314;53.78921;-7.856389999999999;356363050331521;0
315;53.797149999999995;-7.873659999999999;356363050331521;0
316;53.80715;-7.884659999999999;356363050331521;0
317;53.809039999999996;-7.88829;356363050331521;0
318;53.81176;-7.892169999999999;356363050331521;0
319;53.81395;-7.895429999999999;356363050331521;0
320;53.81411;-7.8957;356363050331521;0
321;53.82027;-7.90691;356363050331521;0
322;53.82055;-7.90743;356363050331521;0
323;53.820629999999994;-7.90743;356363050331521;0
324;53.820719999999994;-7.9074;356363050331521;0
325;53.82103;-7.907349999999999;356363050331521;0
326;53.82356;-7.90879;356363050331521;0
327;53.8407;-7.91208;356363050331521;0
328;53.840939999999996;-7.912059999999999;356363050331521;0
329;53.86223;-7.90562;356363050331521;0
330;53.862469999999995;-7.9056999999999995;356363050331521;0
331;53.866009999999996;-7.90912;356363050331521;0
332;53.866209999999995;-7.90949;356363050331521;0
333;53.86651;-7.910469999999999;356363050331521;0
334;53.86649;-7.910609999999999;356363050331521;0
335;53.86654;-7.91088;356363050331521;0
336;53.866749999999996;-7.911169999999999;356363050331521;0
337;53.86683;-7.9113;356363050331521;0
338;53.86805;-7.9145199999999996;356363050331521;0
339;53.881969999999995;-7.93516;356363050331521;0
340;53.882149999999996;-7.93541;356363050331521;0
341;53.88287;-7.9366699999999994;356363050331521;0
342;53.89787;-7.95306;356363050331521;0
343;53.912549999999996;-7.9681299999999995;356363050331521;0
344;53.924209999999995;-7.99449;356363050331521;0
345;53.9364;-8.01385;356363050331521;0
346;53.936429999999994;-8.01423;356363050331521;0
347;53.934309999999996;-8.03538;356363050331521;0
348;53.93429;-8.047459;356363050331521;0
349;53.93439;-8.0478;356363050331521;0
350;53.94423;-8.072289999999999;356363050331521;0
351;53.94529;-8.07475;356363050331521;0
352;53.94639;-8.078999999999999;356363050331521;0
353;53.94638;-8.07911;356363050331521;0
354;53.946279999999994;-8.07957;356363050331521;0
355;53.9464;-8.08023;356363050331521;0
356;53.94638;-8.08042;356363050331521;0
357;53.944939999999995;-8.08607;356363050331521;0
358;53.94312;-8.0918;356363050331521;0
359;53.94311;-8.09201;356363050331521;0
360;53.94343;-8.09522;356363050331521;0
361;53.94336;-8.09546;356363050331521;0
362;53.94331;-8.09552;356363050331521;0
363;53.9413;-8.09953;356363050331521;0
364;53.9413;-8.099639999999999;356363050331521;0
365;53.941309999999994;-8.09977;356363050331521;0
366;53.94199;-8.1052;356363050331521;0
367;53.945499999999996;-8.11816;356363050331521;0
368;53.945629999999994;-8.11849;356363050331521;0
369;53.94649;-8.120479999999999;356363050331521;0
370;53.949079999999995;-8.13029;356363050331521;0
371;53.949079999999995;-8.133759999999999;356363050331521;0
372;53.94905;-8.13415;356363050331521;0
373;53.950039999999994;-8.148629999999999;356363050331521;0
374;53.95017;-8.148959999999999;356363050331521;0
375;53.95453;-8.15704;356363050331521;0
376;53.9586;-8.1816;356363050331521;0
377;53.96282;-8.19418;356363050331521;0
378;53.96301;-8.19444;356363050331521;0
379;53.96939;-8.2023;356363050331521;0
380;53.9702;-8.20431;356363050331521;0
381;53.97045;-8.2059;356363050331521;0
382;53.97047;-8.20631;356363050331521;0
383;53.9698;-8.24284;356363050331521;0
384;53.96935;-8.261339999999999;356363050331521;0
385;53.971529999999994;-8.26896;356363050331521;0
386;53.9717;-8.26926;356363050331521;0
387;53.98714;-8.28145;356363050331521;0
388;53.987379999999995;-8.2815;356363050331521;0
389;54.01613;-8.29824;356363050331521;0
390;54.01621;-8.29863;356363050331521;0
391;54.0225;-8.3338;356363050331521;0
392;54.02899;-8.33889;356363050331521;0
393;54.02923;-8.33893;356363050331521;0
394;54.050619999999995;-8.34005;356363050331521;0
395;54.067809999999994;-8.36158;356363050331521;0
396;54.07807;-8.37407;356363050331521;0
397;54.08217;-8.37998;356363050331521;0
398;54.08258;-8.38039;356363050331521;0
399;54.082789999999996;-8.380609999999999;356363050331521;0
400;54.09504;-8.39355;356363050331521;0
401;54.09905;-8.40063;356363050331521;0
402;54.099149999999995;-8.401;356363050331521;0
403;54.099579999999996;-8.40249;356363050331521;0
404;54.107549999999996;-8.41427;356363050331521;0
405;54.115249999999996;-8.42475;356363050331521;0
406;54.115429999999996;-8.424999999999999;356363050331521;0
407;54.13299;-8.44576;356363050331521;0
408;54.13906;-8.452779999999999;356363050331521;0
409;54.145109999999995;-8.4597;356363050331521;0
410;54.15108;-8.46499;356363050331521;0
411;54.153369999999995;-8.46716;356363050331521;0
412;54.164629999999995;-8.48363;356363050331521;0
413;54.167939999999994;-8.48587;356363050331521;0
414;54.16815;-8.485949999999999;356363050331521;0
415;54.17143;-8.48615;356363050331521;0
416;54.183879999999995;-8.48632;356363050331521;0
417;54.18443;-8.48649;356363050331521;0
418;54.20003;-8.49596;356363050331521;0
419;54.22183;-8.5003;356363050331521;0
420;54.24319;-8.48019;356363050331521;0
421;54.24364;-8.475819999999999;356363050331521;0
422;54.239439999999995;-8.45603;356363050331521;0
423;54.23894;-8.45201;356363050331521;0
424;54.238989999999994;-8.45188;356363050331521;0
425;54.23956;-8.45116;356363050331521;0
426;54.23958;-8.45115;356363050331521;0
427;54.239689999999996;-8.4512;356363050331521;0
428;54.239689999999996;-8.4512;356363050331521;0
429;54.239709999999995;-8.4516;356363050331521;0
430;54.23975;-8.45155;356363050331521;0
431;54.23975;-8.45155;356363050331521;0
432;54.239709999999995;-8.45163;356363050331521;0
